I
1050 Generated by WorldEditor

1   1203 1 0 ETSI Ingolstadt-Manching
1302 city Manching
112  48.707925624  11.513523101  48.707930678  11.513573925 
112  48.707898764  11.513603148  48.707884062  11.513610806 
111  48.707265166  11.513942683 
111  48.707277419  11.514007373 
111  48.707376855  11.513957999 
111  48.707397070  11.514010076 
112  48.707660257  11.513869143  48.707727405  11.513843365 
112  48.707899305  11.513787740  48.707907345  11.513788133 
112  48.707920269  11.513842641  48.707916379  11.513850501 
112  48.707867948  11.513947764  48.707861044  11.513962933 
112  48.707856261  11.513998491  48.707856261  11.514018368 
112  48.707875006  11.514301255  48.707880510  11.514342955 
112  48.707917061  11.514400926  48.707923707  11.514409498 
111  48.708057118  11.514569530 
112  48.708100041  11.515387160  48.708107920  11.515484166 
112  48.708179346  11.515937568  48.708193671  11.516020329 
112  48.708250379  11.516283143  48.708271866  11.516361834 
112  48.708346903  11.516416773  48.708365401  11.516479564 
112  48.708420682  11.516693813  48.708426377  11.516716829 
112  48.708396629  11.516770159  48.708383719  11.516792024 
112  48.708251246  11.517021168  48.708226786  11.517051748 
111  48.708006023  11.517237280 
111  48.708071136  11.517487660 
111  48.708046657  11.517502982 
111  48.708082682  11.517635955 
111  48.708109390  11.517620867 
111  48.708102065  11.517592499 
111  48.708129738  11.517567831 
112  48.708067067  11.517335952  48.708057894  11.517305372 
112  48.708082324  11.517235420  48.708097612  11.517220593 
112  48.708269732  11.517055958  48.708292969  11.517023524 
112  48.708443160  11.516747163  48.708452349  11.516733238 
112  48.708473497  11.516755012  48.708477172  11.516760582 
112  48.708608528  11.516984412  48.708630911  11.517012904 
112  48.708723956  11.517037112  48.708755292  11.517041182 
112  48.708919297  11.517009080  48.708962630  11.516989678 
112  48.709025297  11.516843756  48.709027267  11.516803460 
112  48.709036060  11.516635808  48.709037283  11.516616348 
112  48.709068348  11.516584840  48.709076909  11.516584840 
112  48.709111398  11.516585860  48.709116902  11.516586787 
112  48.709128214  11.516626634  48.709128826  11.516642388 
112  48.709130632  11.517254511  48.709130632  11.517295214 
112  48.709198410  11.517380170  48.709216168  11.517395868 
112  48.709284241  11.517427264  48.709313838  11.517430628 
111  48.709373772  11.517427264 
111  48.709375353  11.517488356 
111  48.709933473  11.517488094 
111  48.709934507  11.517425842 
111  48.709976711  11.517426993 
111  48.709976092  11.517341235 
111  48.709935060  11.517341235 
111  48.709934268  11.517279053 
111  48.709863271  11.517275968 
111  48.709863485  11.517337157 
112  48.709833645  11.517293897  48.709833300  11.517259390 
112  48.709833888  11.517243785  48.709834143  11.517206199 
111  48.709863085  11.517201500 
111  48.709863378  11.517258665 
111  48.709976092  11.517258665 
111  48.709975073  11.517200117 
111  48.710024057  11.517198966 
111  48.710023851  11.517119011 
111  48.709975560  11.517119011 
111  48.709975420  11.517059888 
111  48.709862544  11.517058556 
111  48.709862099  11.517113915 
112  48.709835600  11.517075954  48.709835252  11.517038475 
112  48.709835966  11.517022966  48.709836537  11.516992741 
111  48.709862616  11.516991067 
111  48.709863032  11.517042143 
111  48.710381267  11.517042262 
111  48.710381706  11.516974531 
112  48.710452185  11.516926427  48.710480211  11.516886044 
113  48.710480673  11.516810483
111  48.709854949  11.516823979 
111  48.710402588  11.516819070 
111  48.710402293  11.516758819 
112  48.710422014  11.516794873  48.710422443  11.516826055 
112  48.710422384  11.516848833  48.710422170  11.516883263 
111  48.710381714  11.516900523 
111  48.710381381  11.516833469 
111  48.709858283  11.516840317 
111  48.709858505  11.516896857 
112  48.709825334  11.516851507  48.709825036  11.516817594 
112  48.709825283  11.516802553  48.709826319  11.516762274 
113  48.709854805  11.516765077
111  48.710401724  11.516597771 
111  48.710401428  11.516536101 
112  48.710421011  11.516562705  48.710421011  11.516586245 
112  48.710421652  11.516641065  48.710421997  11.516668267 
111  48.710401477  11.516673200 
111  48.710402216  11.516614443 
111  48.709851718  11.516618387 
111  48.709852099  11.516676599 
112  48.709824467  11.516646366  48.709824122  11.516618642 
112  48.709824104  11.516575936  48.709824449  11.516548212 
111  48.709852754  11.516544027 
113  48.709852391  11.516599649
111  48.709849173  11.516377652 
111  48.710401652  11.516378704 
111  48.710401602  11.516318453 
112  48.710420989  11.516344085  48.710421560  11.516366133 
112  48.710421303  11.516426192  48.710421018  11.516450402 
111  48.710401997  11.516454728 
111  48.710401453  11.516392235 
111  48.709848795  11.516395507 
111  48.709849140  11.516455084 
112  48.709821939  11.516415087  48.709821368  11.516388283 
112  48.709821763  11.516359023  48.709821763  11.516324005 
113  48.709849091  11.516316715
111  48.710376931  11.516156090 
111  48.710376448  11.516098566 
112  48.710417555  11.516150269  48.710417814  11.516183676 
112  48.710418209  11.516207139  48.710417950  11.516227183 
111  48.710396984  11.516234245 
111  48.710396984  11.516170946 
111  48.709849103  11.516173088 
111  48.709849220  11.516230643 
112  48.709821373  11.516192699  48.709821373  11.516156935 
112  48.709820996  11.516133798  48.709820737  11.516102750 
111  48.709849152  11.516095966 
113  48.709849362  11.516155487
111  48.709736949  11.516096369 
112  48.709763885  11.516140233  48.709763885  11.516167434 
112  48.709764240  11.516196089  48.709764240  11.516218059 
111  48.709737446  11.516236229 
111  48.709737497  11.516179577 
111  48.709198091  11.516180455 
111  48.709198731  11.516240596 
112  48.709177768  11.516200951  48.709177009  11.516166427 
112  48.709177924  11.516163928  48.709177924  11.516133180 
111  48.709211032  11.516099943 
111  48.709210860  11.516164659 
113  48.709737323  11.516157737
111  48.709737114  11.516319029 
112  48.709764044  11.516352957  48.709764358  11.516373881 
112  48.709764813  11.516422732  48.709764499  11.516445083 
111  48.709737419  11.516455947 
111  48.709737512  11.516399979 
111  48.709197323  11.516403656 
111  48.709197323  11.516464974 
112  48.709178259  11.516430703  48.709177879  11.516400782 
112  48.709177768  11.516365624  48.709178148  11.516339731 
111  48.709197491  11.516326158 
111  48.709197055  11.516386020 
113  48.709737236  11.516378498
111  48.709765541  11.516580131 
112  48.709765541  11.516580131  48.709765755  11.516604491 
112  48.709765495  11.516650946  48.709765281  11.516669460 
111  48.709741686  11.516681021 
111  48.709741477  11.516619468 
111  48.709198405  11.516627530 
111  48.709198287  11.516686221 
112  48.709182081  11.516654621  48.709182081  11.516630569 
112  48.709182050  11.516589291  48.709182468  11.516558277 
111  48.709198374  11.516552987 
111  48.709198665  11.516611072 
111  48.709741413  11.516602765 
113  48.709741262  11.516543188
111  48.709769175  11.516865695 
112  48.709769175  11.516865695  48.709768830  11.516892373 
111  48.709745690  11.516900435 
111  48.709745289  11.516843338 
111  48.709225837  11.516849092 
111  48.709225745  11.516904313 
112  48.709183692  11.516857695  48.709183002  11.516816894 
112  48.709183153  11.516813788  48.709183533  11.516780990 
111  48.709202091  11.516780648 
111  48.709202316  11.516835527 
111  48.709744908  11.516823797 
111  48.709744513  11.516763422 
114  48.709769286  11.516801378  48.709769286  11.516826487 
111  48.709770438  11.517015073 
112  48.709770438  11.517015073  48.709770058  11.517039816 
112  48.709770568  11.517084426  48.709770568  11.517109744 
111  48.709748454  11.517115966 
111  48.709748898  11.517058975 
111  48.709227394  11.517066186 
111  48.709227342  11.517121524 
112  48.709202268  11.517083310  48.709201763  11.517049612 
112  48.709201840  11.517023651  48.709202345  11.516989953 
111  48.709227342  11.516987774 
111  48.709227770  11.517044683 
111  48.709748236  11.517041272 
113  48.709747922  11.516984430
111  48.709775703  11.517302306 
112  48.709775703  11.517302306  48.709775703  11.517327380 
111  48.709752067  11.517340309 
111  48.709751809  11.517281267 
111  48.709293352  11.517281372 
112  48.709294843  11.517343015  48.709295261  11.517371497 
111  48.709294843  11.517343015 
112  48.709294843  11.517343015  48.709263936  11.517343015 
112  48.709203433  11.517278034  48.709203015  11.517246387 
112  48.709203279  11.517236498  48.709203279  11.517208016 
111  48.709228291  11.517208062 
111  48.709228538  11.517268166 
111  48.709751625  11.517264585 
111  48.709751625  11.517204372 
114  48.709775262  11.517238134  48.709775833  11.517262776 
111  48.709138352  11.514780141 
111  48.709158995  11.514779932 
111  48.709158781  11.514848024 
111  48.709316759  11.514851592 
111  48.709317585  11.514793872 
111  48.709358040  11.514793834 
111  48.709357510  11.514708058 
111  48.709315563  11.514707535 
111  48.709315748  11.514645537 
111  48.709223508  11.514647240 
111  48.709223738  11.514701968 
111  48.709215191  11.514702919 
111  48.709215774  11.514568616 
111  48.709223875  11.514568151 
111  48.709224523  11.514627048 
111  48.709460108  11.514633862 
111  48.709459708  11.514571575 
112  48.709510168  11.514581740  48.709513275  11.514594294 
111  48.709521170  11.514624502 
111  48.709500404  11.514639975 
111  48.709567803  11.514860866 
111  48.709589069  11.514847529 
112  48.709617233  11.514916759  48.709622653  11.514928864 
111  48.709578980  11.514925160 
111  48.709578719  11.514867056 
111  48.709506311  11.514870246 
111  48.709506156  11.514923960 
111  48.709476942  11.514925916 
111  48.709475922  11.515009455 
111  48.709524234  11.515009011 
111  48.709524234  11.515068998 
111  48.709636949  11.515068394 
111  48.709637241  11.515010787 
112  48.709649747  11.515024414  48.709654580  11.515043246 
112  48.709682999  11.515134988  48.709689212  11.515152773 
111  48.709659492  11.515148455 
111  48.709658474  11.515088258 
111  48.709475457  11.515084504 
111  48.709474457  11.515152478 
111  48.709223855  11.515140093 
111  48.709223762  11.515078965 
111  48.709152390  11.515079704 
111  48.709151880  11.515137668 
111  48.709104998  11.515138624 
111  48.709111661  11.514569137 
111  48.709159279  11.514571044 
111  48.709159693  11.514630560 
113  48.709137754  11.514630241
111  48.709230751  11.514405761 
111  48.709434586  11.514408504 
111  48.709434003  11.514352556 
112  48.709445667  11.514360843  48.709449038  11.514371847 
112  48.709483844  11.514480552  48.709487993  11.514493914 
111  48.709452580  11.514490108 
111  48.709452781  11.514428749 
111  48.709230873  11.514424572 
111  48.709230873  11.514480271 
111  48.709221685  11.514480271 
111  48.709221746  11.514345107 
113  48.709230199  11.514344551
111  48.709211536  11.515292261 
111  48.709731059  11.515293021 
111  48.709730826  11.515236327 
112  48.709742270  11.515247271  48.709747975  11.515257489 
112  48.709803754  11.515361022  48.709809978  11.515371633 
111  48.709772839  11.515369235 
111  48.709772620  11.515311422 
111  48.709211184  11.515310734 
111  48.709211543  11.515367354 
111  48.709201223  11.515368346 
111  48.709201707  11.515233704 
113  48.709211740  11.515233229
111  48.709230948  11.515512396 
111  48.709815735  11.515513117 
111  48.709815790  11.515455593 
111  48.709826112  11.515455037 
112  48.709807149  11.515558133  48.709785565  11.515602150 
111  48.709749049  11.515596462 
111  48.709749049  11.515530832 
111  48.709325330  11.515532001 
111  48.709325748  11.515594532 
112  48.709237964  11.515546490  48.709208969  11.515487573 
111  48.709213491  11.515454360 
113  48.709230123  11.515453727
111  48.709335732  11.513040692 
112  48.709335732  11.513040692  48.709354945  11.513035628 
112  48.709339161  11.513079884  48.709322454  11.513084315 
111  48.709052304  11.513161449 
113  48.709048198  11.513127017
111  48.709031184  11.513134015 
111  48.709035219  11.513167190 
112  48.708216480  11.513402271  48.708203115  11.513405436 
114  48.708213926  11.513371264  48.708226038  11.513367466 
111  48.708044437  11.513837522 
112  48.708044437  11.513837522  48.708048971  11.513828481 
112  48.708060517  11.513839611  48.708062188  11.513859502 
112  48.708080106  11.514063388  48.708083143  11.514095279 
112  48.708055004  11.514075630  48.708046326  11.514066096 
112  48.707992980  11.513996260  48.707982566  11.513981136 
114  48.707990223  11.513947525  48.707999118  11.513929771 
111  48.708049357  11.513363112 
112  48.708049357  11.513363112  48.708056888  11.513372623 
112  48.708039633  11.513391276  48.708032416  11.513384619 
111  48.708028255  11.513380355 
113  48.708040581  11.513350447
111  48.708018017  11.513325997 
111  48.708005311  11.513356136 
112  48.707964830  11.513257423  48.707961413  11.513232106 
112  48.707914644  11.512867846  48.707910847  11.512835049 
112  48.707936354  11.512862746  48.707940151  11.512893817 
114  48.707985984  11.513248419  48.707989781  11.513272010 
111  48.707827812  11.513685639 
112  48.707827812  11.513685639  48.707845500  11.513677981 
112  48.707835436  11.513723935  48.707821791  11.513731593 
111  48.707835436  11.513723935 
112  48.707835436  11.513723935  48.707828613  11.513727764 
112  48.707652946  11.513803250  48.707557903  11.513849359 
112  48.707440169  11.513915682  48.707431899  11.513919163 
111  48.707440169  11.513915682 
112  48.707440169  11.513915682  48.707423629  11.513922644 
114  48.707435286  11.513891014  48.707452285  11.513881963 
111  48.707905217  11.513634980 
112  48.707905217  11.513634980  48.707923731  11.513620714 
112  48.707945004  11.513520060  48.707938100  11.513463948 
111  48.707718113  11.511598725 
112  48.707766984  11.511687005  48.707778102  11.511772013 
112  48.707837683  11.512253199  48.707841358  11.512294276 
112  48.707851303  11.512606411  48.707855851  11.512645469 
112  48.707942223  11.513336129  48.707946217  11.513365525 
111  48.707962236  11.513394843 
112  48.708033135  11.513516133  48.708054536  11.513552226 
